0M_001, TopLeft, 2625, 43.75, 79, 1750, 4,13, [-1.98977945], 2.35432720982435, [1.00513653], [2.36470476], 2.4358592796342906, 0.2280323387518984, 2.934404297969257, 1.0029091509339558
0M_001, TopRight, 2625, 43.75, 79, 1750, 8,15, [-1.92165694], 2.22231744324182, [1.04076849], [2.29585712], 2.155304276548814, 0.08947407071989825, 3.7547448553213263, 0.6507392303279986
0M_001, BtmLeft, 2625, 43.75, 79, 1750, 9,14, [-1.89648497], 2.36071558833197, [1.05458258], [2.47403222], 2.260022002159869, 0.09070674609697162, 3.9429121176561295, 0.435574030617016
0M_001, BtmRight, 2625, 43.75, 79, 1750, 11,16, [-1.95195769], 2.1687188264615, [1.02461237], [2.21043633], 2.0982533179484535, 0.020036016400049622, 4.411708130856043, 0.4999659454846254
